fashionheaven.com,"{'http/https status': 'https', 'Title': '<title>Fashion Heaven - handbags, designer handbags, fashion handbags</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""width=device-width, initial-scale=1.0, user-scalable=0"" name=""viewport""/>, <meta content=""6JcL5C+SKRbPkityD2agk05c///dLmjYuoLbIKIS/vM="" name=""verify-v1""/>, <meta content=""TRUE"" name=""MSSmartTagsPreventParsing""/>, <meta content=""handbags, designer handbags, fashion handbags, purses, ladies handbags, discount designer handbags, handbag, leather handbags, handbags wholesale, discount handbags, leather purses, womens wallets, wallets, replica handbags"" name=""keywords""/>, <meta content=""Fashion Heaven for a large selection of rhinestone handbags, crossbody bags and variety of fashion handbags, wallets and backpacks. We also offer fashion accessories like purse hooks and purse jewelry."" name=""description""/>, <meta content=""General"" name=""rating""/>, <meta content=""EN-US"" name=""MS.LOCALE""/>, <meta content=""home page"" name=""CATEGORY""/>, <meta content=""index,follow"" name=""robots""/>, <meta content=""handbags"" http-equiv=""Classification""/>, <meta content=""https://www.handbagexpress.com"" name=""URL""/>, <meta content=""31 days"" name=""revisit-after""/>]', 'Redirect History': {'http://www.fashionheaven.com/': '301'}}"
guess.com,403
msmugs.com,"{'http/https status': 'https', 'Title': '<title>Personalised bone china mugs &amp; more for every occasion · Mclaggan</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""IE=edge"" http-equiv=""x-ua-compatible""/>, <meta content=""Made with care in Scotland. With hundreds of designs from some of the UK’s best-loved artists and designers, including Orla Kiely, Quentin Blake, Madeleine Floyd, Rosie Made A Thing and more, there\'s something for everyone. All available on bone china mugs and other quality products."" name=""description""/>, <meta content=""width=device-width"" name=""viewport""/>, <meta content=""Mclaggan"" property=""og:site_name""/>, <meta content=""https://msmugs.com/"" property=""og:url""/>, <meta content=""Personalised bone china mugs &amp; more for every occasion · Mclaggan"" property=""og:title""/>, <meta content=""website"" property=""og:type""/>, <meta content=""Made with care in Scotland. With hundreds of designs from some of the UK’s best-loved artists and designers, including Orla Kiely, Quentin Blake, Madeleine Floyd, Rosie Made A Thing and more, there\'s something for everyone. All available on bone china mugs and other quality products."" property=""og:description""/>, <meta content=""Personalised bone china mugs &amp; more for every occasion · Mclaggan"" name=""twitter:title""/>, <meta content=""Made with care in Scotland. With hundreds of designs from some of the UK’s best-loved artists and designers, including Orla Kiely, Quentin Blake, Madeleine Floyd, Rosie Made A Thing and more, there\'s something for everyone. All available on bone china mugs and other quality products."" name=""twitter:description""/>, <meta content=""R3e_xpRxHNVc_wM4JZaG-ajaCeSf4hYp1HD34d-EK_Y"" name=""google-site-verification""/>, <meta content=""llwxlqf9dp3q7whf43rtywqz5avg7n"" name=""facebook-domain-verification""/>, <meta content=""/46616346783/digital_wallets/dialog"" id=""shopify-digital-wallet"" name=""shopify-digital-wallet""/>, <meta content=""70aca1754e3b1a1eaf7e5330592ed911"" name=""shopify-checkout-api-token""/>, <meta data-currency=""GBP"" data-environment=""production"" data-locale=""en_US"" data-paypal-v4=""true"" data-shop-id=""46616346783"" data-venmo-supported=""false"" id=""in-context-paypal-metadata""/>, <meta charset=""utf-8""/>, <meta charset=""utf-8""/>]', 'Redirect History': {'http://www.msmugs.com/': '301'}}"
bellofox.com,"{'http/https status': 'https', 'Title': '<title>Buy Women Fashion Accessories Online: Handbags, Jewellery, Sunglasses,\xa0– Bellofox\n</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""width=device-width,initial-scale=1"" name=""viewport""/>, <meta content="""" name=""theme-color""/>, <meta content=""Women Fashion Accessories : Get a fabulous look with the Bellofox beautiful fashion accessories, which will help you to collect some high-fashion accessories to accentuate your wardrobe. Get yourself latest designed fashion jewellery, Handbags, Sunglasses, Earrings, Necklaces, Rings for Women and more items."" name=""description""/>, <meta content=""Bellofox"" property=""og:site_name""/>, <meta content=""https://bellofox.com/"" property=""og:url""/>, <meta content=""Buy Women Fashion Accessories Online: Handbags, Jewellery, Sunglasses,"" property=""og:title""/>, <meta content=""website"" property=""og:type""/>, <meta content=""Women Fashion Accessories : Get a fabulous look with the Bellofox beautiful fashion accessories, which will help you to collect some high-fashion accessories to accentuate your wardrobe. Get yourself latest designed fashion jewellery, Handbags, Sunglasses, Earrings, Necklaces, Rings for Women and more items."" property=""og:description""/>, <meta content=""@#"" name=""twitter:site""/>, <meta content=""summary_large_image"" name=""twitter:card""/>, <meta content=""Buy Women Fashion Accessories Online: Handbags, Jewellery, Sunglasses,"" name=""twitter:title""/>, <meta content=""Women Fashion Accessories : Get a fabulous look with the Bellofox beautiful fashion accessories, which will help you to collect some high-fashion accessories to accentuate your wardrobe. Get yourself latest designed fashion jewellery, Handbags, Sunglasses, Earrings, Necklaces, Rings for Women and more items."" name=""twitter:description""/>, <meta content=""/7628089/digital_wallets/dialog"" id=""shopify-digital-wallet"" name=""shopify-digital-wallet""/>, <meta content=""https://cdn.shopify.com/s/files/1/0762/8089/files/Box_4_-_Web_e9fab27c-710d-4766-a947-fee9dfc3e4db.jpg?v=1616483528"" property=""og:image""/>, <meta content=""https://cdn.shopify.com/s/files/1/0762/8089/files/Box_4_-_Web_e9fab27c-710d-4766-a947-fee9dfc3e4db.jpg?v=1616483528"" property=""og:image:secure_url""/>, <meta content=""1175"" property=""og:image:width""/>, <meta content=""454"" property=""og:image:height""/>]', 'Redirect History': {'http://www.bellofox.com/': '301'}}"
archiesonline.com,"{'http/https status': 'https', 'Title': ""<title>\n  Welcome to Archies Online! India's No 1 Gift Shop\n  </title>"", 'Meta': '[<meta charset=""utf-8""/>, <meta content=""IE=edge,chrome=1"" http-equiv=""X-UA-Compatible""/>, <meta content=""Archies presents an exhaustive collection of exclusive gifts and greeting cards to help you express your deepest feelings for your loved ones. In today’s increasingly hurried times, we get so engrossed in making a living that we almost forget to appreciate the real blessings in our lives."" name=""description""/>, <meta content=""https://www.archiesonline.com/"" property=""og:url""/>, <meta content=""Archies Online"" property=""og:site_name""/>, <meta content=""width=device-width,initial-scale=1"" name=""viewport""/>, <meta content=""TsSeuEuDcjZZeVLP1DoBR_ekRN-i0yaZi40bJ___pQg"" name=""google-site-verification""/>, <meta content=""/58331758777/digital_wallets/dialog"" id=""shopify-digital-wallet"" name=""shopify-digital-wallet""/>, <meta content=""https://cdn.shopify.com/s/files/1/0583/3175/8777/files/archies-logo-200pix.png?height=628&amp;pad_color=f8f8f8&amp;v=1625302959&amp;width=1200"" property=""og:image""/>, <meta content=""https://cdn.shopify.com/s/files/1/0583/3175/8777/files/archies-logo-200pix.png?height=628&amp;pad_color=f8f8f8&amp;v=1625302959&amp;width=1200"" property=""og:image:secure_url""/>, <meta content=""1200"" property=""og:image:width""/>, <meta content=""628"" property=""og:image:height""/>]', 'Redirect History': {'http://www.archiesonline.com/': '301'}}"
mango.com,"{'http/https status': 'https', 'Title': '<title>Mango</title>', 'Meta': '[<meta content=""noindex,follow"" name=""robots""/>, <meta charset=""utf-8""/>, <meta content=""IE=edge"" http-equiv=""X-UA-Compatible""/>, <meta content=""width=device-width, initial-scale=1.0, maximum-scale=1.0, minimum-scale=1.0, user-scalable=no, minimal-ui"" name=""viewport""/>, <meta content=""7b2b001b1643ffb7"" name=""yandex-verification""/>, <meta content=""Discover the latest trends in Mango fashion, footwear and accessories. Shop the best outfits for this season at our online store. "" name=""description""/>, <meta content=""1Pq1or4Z-8fTuRdWwB4TWhHZKMOUWtqpXaXXlgKG6XU"" name=""google-site-verification""/>]', 'Redirect History': {'http://www.mango.com/': '301', 'https://www.mango.com/': '301', 'https://shop.mango.com/': '302'}}"
naturesbasket.co.in,"{'http/https status': 'https', 'Title': ""<title>\r\n\tOnline Supermarket &amp; Premium Grocery Shopping Store in India - Nature's Basket\r\n</title>"", 'Meta': '[<meta content=""glkk0okv3ynq4b0nlb8ykgx955sske"" name=""facebook-domain-verification""/>, <meta content=""online grocery shopping, grocery shopping online, online grocery, online supermarket, food online, gourmet food india"" name=""keywords""/>, <meta content=""Nature\'s Basket is an online supermarket &amp; premium grocery store offering the best online food &amp; international grocery shopping experience in India at best prices. Buy daily food &amp; groceries online of best quality &amp; price from the premium online grocery food shop!"" name=""description""/>]', 'Redirect History': {'http://www.naturesbasket.co.in/': '301'}}"
scarves.com,"{'http/https status': 'https', 'Title': '<title>Scarves | Shop Fashion Scarf Trends &amp; Styles | Scarves.com</title>', 'Meta': '[<meta content=""Scarves.com Offers the Best Selection of Fashionably Cute Scarves From as Low as $10 + We Ship Incredibly Fast! Come Experience Why Customers Love Scarves.com®"" name=""description""/>, <meta content=""index, follow, noodp"" name=""robots""/>, <meta content=""Scarves.com"" name=""apple-mobile-web-app-title""/>, <meta content=""Scarves, Scarf, Silk Scarf, Pashmina, Pashminas, Head Scarf, Womens Scarves, Pashmina Scarves,\nScarf Tying Silk Scarves, Cashmere Scarves, Head Scarves, Fashion Scarves, Mens Scarves, Winter Scarves,\nDesigner Scarves, Handmade Scarves, Neck Scarves, Long Scarves, Square Scarves, Hair Scarves, Cheap Scarves"" name=""keywords""/>, <meta content=""VGhs9sncavhi_47pkvU91t86GRRDb14IqS1DfXMTpWI"" name=""google-site-verification""/>]', 'Redirect History': {'http://www.scarves.com/': '301'}}"
urbanic.com,"{'http/https status': 'https', 'Title': '<title>Urbanic.com I Fashion and Lifestyle I Shop Online</title>', 'Meta': '[<meta content=""JQ4euAuNf11iKw3GUNH99EALfKqnHAmZAVz0sUtedHc"" name=""google-site-verification""/>, <meta content=""tb3SA8t-8zd1oUdFqrdLwwYELzzfok_PITc-BVIY51c"" name=""google-site-verification""/>, <meta charset=""utf-8""/>, <meta content=""IE=edge"" http-equiv=""X-UA-Compatible""/>, <meta content=""width=device-width,initial-scale=1,minimum-scale=1,maximum-scale=1,user-scalable=no,viewport-fit=cover"" name=""viewport""/>, <meta content=""telephone = no"" name=""format-detection""/>, <meta content=""Shop online the best fashionable clothing, jewelry, bags, beauty accessories, and home and living products with a variety of trendy and stylish options to choose from!"" name=""description""/>, <meta content=""Online Shopping Online Clothing Store Online shopping site india Online fashion Online sale Shopping Womens Clothes Fashion trends Fashion Accessory Shopping Lifestyle Rings Earrings Beauty Accessory Home Home decor Home and Living Work wear Tops Pants Looks"" name=""keyWords""/>, <meta content=""white"" name=""theme-color""/>, <meta content=""yes"" name=""apple-mobile-web-app-capable""/>, <meta content=""true"" name=""x5-fullscreen""/>, <meta content=""yes"" name=""fullscreen""/>, <meta content=""1h9rqreziqcsv4sa03pwu1ak7reytl"" name=""facebook-domain-verification""/>, <meta content=""yes"" name=""apple-mobile-web-app-capable""/>, <meta content=""black"" name=""apple-mobile-web-app-status-bar-style""/>, <meta content="""" name=""app-mobile-web-app-title""/>, <meta content=""1909621742477689"" property=""fb:app_id""/>, <meta content=""Urbanic.com I Fashion and Lifestyle I Shop Online"" id=""og_title"" property=""og:title""/>, <meta content=""article"" id=""og_type"" property=""og:type""/>, <meta content=""https://www.urbanic.com"" id=""og_url"" property=""og:url""/>, <meta content=""urbanic.com"" property=""og:site_name""/>, <meta content=""Shop online the best fashionable clothing, jewelry, bags, beauty accessories, and home and living products with a variety of trendy and stylish options to choose from!"" id=""og_description"" property=""og:description""/>, <meta content=""//static2.urbanic.com/online/online-in-v.3.1.121/assets/images/icons/logo1.png"" id=""og_image"" property=""og:image""/>, <meta content=""200"" property=""og:image:width""/>, <meta content=""200"" property=""og:image:height""/>, <meta content=""631e4d876ad22c0e4b9d812e4df800b5"" name=""p:domain_verify""/>, <meta content=""#4DBA87"" name=""theme-color""/>, <meta content=""no"" name=""apple-mobile-web-app-capable""/>, <meta content=""default"" name=""apple-mobile-web-app-status-bar-style""/>, <meta content=""urbanic"" name=""apple-mobile-web-app-title""/>, <meta content=""//static2.urbanic.com/online/online-in-v.3.1.121/assets/favicon.ico"" name=""msapplication-TileImage""/>, <meta content=""#000000"" name=""msapplication-TileColor""/>]', 'Redirect History': {'http://www.urbanic.com/': '301'}}"
easyday.in,"{'http/https status': 'https', 'Title': '<title>Easyday Club - Lowest Grocery Prices &amp; Offers | Grocery Store in India</title>', 'Meta': '[<meta content=""4LN9cftGgRyXCoVLe0SYLyuZKGJa9ytQ5IPXFB_8uRQ"" name=""google-site-verification""/>, <meta content=""63RD4wCnmo9lvSYzF3DIp9mQNSYIe1PknZvPWlsOysI"" name=""google-site-verification""/>, <meta charset=""utf-8""/>, <meta content=""IE=edge,chrome=1"" http-equiv=""X-UA-Compatible""/>, <meta content=""width=device-width; initial-scale=1.0; maximum-scale=1.0"" name=""viewport""/>, <meta content="""" name=""author""/>, <meta content=""Copyright 2017. All Rights Reserved."" name=""Copyright""/>, <meta content=""INDEX,FOLLOW"" name=""robots""/>, <meta content=""website"" property=""og:type""/>, <meta content=""https://www.easyday.in"" property=""og:url""/>, <meta content=""Easyday Club"" property=""og:title""/>, <meta content=""I just joined the Easyday Club to experience the new revolution in shopping.Join now to avail exclusive offers &amp; shop on WhatsApp. Hurry before membership closes."" property=""og:description""/>, <meta content=""https://www.easyday.in/images/easyday-fb.jpg"" property=""og:image""/>, <meta content=""Easyday Club: Shop for groceries, fruits &amp; vegetables and many more at lowest prices &amp; offers with whatsapp grocery shopping. Get instant grocery delivery services everytime you shop from Easyday Club."" name=""description""/>, <meta content=""lowest grocery prices, grocery offers, grocery home delivery, fresh fruits and vegetables near me, grocery shopping, grocery store near me, easyday club grocery store, easyday club, whatsapp grocery shopping, whatsapp shopping"" name=""keywords""/>]', 'Redirect History': {'http://www.easyday.in/': '301'}}"
dunzo.com,"{'http/https status': 'https', 'Title': '<title>Delivery in New Delhi - order food &amp; online grocery shopping | Dunzo</title>', 'Meta': '[<meta content=""#ffffff"" name=""theme-color""/>, <meta content=""yes"" name=""mobile-web-app-capable""/>, <meta content=""Dunzo"" name=""apple-mobile-web-app-title""/>, <meta content=""yes"" name=""apple-mobile-web-app-capable""/>, <meta content=""default"" name=""apple-mobile-web-app-status-bar-style""/>, <meta content=""Dunzo"" name=""application-name""/>, <meta content=""Dunzo"" name=""msapplication-tooltip""/>, <meta content=""/"" name=""msapplication-starturl""/>, <meta content=""no"" name=""msapplication-tap-highlight""/>, <meta content=""yes"" name=""full-screen""/>, <meta content=""application"" name=""browsermode""/>, <meta content=""fitscreen"" name=""layoutmode""/>, <meta content=""portrait"" name=""screen-orientation""/>, <meta content=""Dunzo: 24x7 delivery"" name=""twitter:app:name:iphone""/>, <meta content=""1032391728"" name=""twitter:app:id:iphone""/>, <meta content=""Dunzo: 24x7 delivery"" name=""twitter:app:name:ipad""/>, <meta content=""1032391728"" name=""twitter:app:id:ipad""/>, <meta content=""Dunzo: 24x7 delivery"" name=""twitter:app:name:googleplay""/>, <meta content=""com.dunzo.user"" name=""twitter:app:id:googleplay""/>, <meta content=""com.dunzo.user"" name=""twitter:app:id:googleplay""/>, <meta charset=""utf-8""/>, <meta content=""iNtxbLHnWZC8UuWKLlssrzVBT0N4p0uPbHlygm6hl7s"" name=""google-site-verification""/>, <meta content=""https://www.dunzo.com/delhi"" property=""og:url""/>, <meta content=""width=device-width,initial-scale=1,maximum-scale=1,minimal-ui,user-scalable=no,viewport-fit=cover,uc-fitscreen=yes"" name=""viewport""/>, <meta content=""Use Dunzo and get free home delivery in New Delhi order from restaurants nearby, groceries, buy online medicine, purchase meat online, book bike taxi and more..."" name=""description""/>, <meta content=""Delivery in New Delhi - order food &amp; online grocery shopping | Dunzo"" property=""og:title""/>, <meta content=""Use Dunzo and get free home delivery in New Delhi order from restaurants nearby, groceries, buy online medicine, purchase meat online, book bike taxi and more..."" property=""og:description""/>, <meta content=""website"" name=""og:type""/>, <meta content=""https://assets.dunzo.com/images/logo-512.png"" property=""og:image""/>, <meta content=""Delivery in New Delhi - order food &amp; online grocery shopping | Dunzo"" name=""twitter:title""/>, <meta content=""Use Dunzo and get free home delivery in New Delhi order from restaurants nearby, groceries, buy online medicine, purchase meat online, book bike taxi and more..."" name=""twitter:description""/>, <meta content=""app"" name=""twitter:card""/>, <meta content=""@Dunzoit"" name=""twitter:site""/>, <meta content=""@Dunzoit"" name=""twitter:creator""/>, <meta content=""in"" name=""twitter:app:country""/>, <meta content=""https://assets.dunzo.com/images/logo-512.png"" name=""twitter:image""/>, <meta content=""1"" itemprop=""position""/>]', 'Redirect History': {'http://www.dunzo.com/': '308', 'https://www.dunzo.com': '302'}}"
wrapsodyonline.com,"{'http/https status': 'https', 'Title': '<title>\n      Wrapsody - Sorority Gifts, Home Decor, Candles, Jewelry &amp; Accessories\n</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""IE=edge"" http-equiv=""X-UA-Compatible""/>, <meta content=""width=device-width,initial-scale=1"" name=""viewport""/>, <meta content="""" name=""theme-color""/>, <meta content=""Wrapsody Gifts features sorority and greek gifts, inspirational gifts, fun seasonal gifts for birthday, anniversary, wedding, baby gifts sorority bid day, Home Decor, Lake Gifts, Jewelry, Pottery, Candles, Shoes &amp; Gifts to celebrate everyday. Shop online or stop by our retail stores in Auburn and Hoover, AL."" name=""description""/>, <meta content=""Wrapsody"" property=""og:site_name""/>, <meta content=""https://wrapsodyonline.com/"" property=""og:url""/>, <meta content=""Wrapsody - Sorority Gifts, Home Decor, Candles, Jewelry &amp; Accessories"" property=""og:title""/>, <meta content=""website"" property=""og:type""/>, <meta content=""Wrapsody Gifts features sorority and greek gifts, inspirational gifts, fun seasonal gifts for birthday, anniversary, wedding, baby gifts sorority bid day, Home Decor, Lake Gifts, Jewelry, Pottery, Candles, Shoes &amp; Gifts to celebrate everyday. Shop online or stop by our retail stores in Auburn and Hoover, AL."" property=""og:description""/>, <meta content=""http://cdn.shopify.com/s/files/1/0008/4239/9862/files/wrapsody-gift-frame_450x_b4416935-d273-4d17-b852-39bad790bd35.png?v=1642450233"" property=""og:image""/>, <meta content=""https://cdn.shopify.com/s/files/1/0008/4239/9862/files/wrapsody-gift-frame_450x_b4416935-d273-4d17-b852-39bad790bd35.png?v=1642450233"" property=""og:image:secure_url""/>, <meta content=""1200"" property=""og:image:width""/>, <meta content=""628"" property=""og:image:height""/>, <meta content=""summary_large_image"" name=""twitter:card""/>, <meta content=""Wrapsody - Sorority Gifts, Home Decor, Candles, Jewelry &amp; Accessories"" name=""twitter:title""/>, <meta content=""Wrapsody Gifts features sorority and greek gifts, inspirational gifts, fun seasonal gifts for birthday, anniversary, wedding, baby gifts sorority bid day, Home Decor, Lake Gifts, Jewelry, Pottery, Candles, Shoes &amp; Gifts to celebrate everyday. Shop online or stop by our retail stores in Auburn and Hoover, AL."" name=""twitter:description""/>, <meta content=""_f4LC4sQh4XhWA3cq98olVgQnBG1QMWyp9Ny9Q1IBqA"" name=""google-site-verification""/>, <meta content=""/842399862/digital_wallets/dialog"" id=""shopify-digital-wallet"" name=""shopify-digital-wallet""/>, <meta content=""cd488ef9f323940c1885625bf735f5c3"" name=""shopify-checkout-api-token""/>, <meta data-currency=""USD"" data-environment=""production"" data-locale=""en_US"" data-paypal-v4=""true"" data-shop-id=""842399862"" data-venmo-supported=""true"" id=""in-context-paypal-metadata""/>]', 'Redirect History': {'http://www.wrapsodyonline.com/': '301'}}"
abrown.com,"{'http/https status': 'http', 'Title': '<title></title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""width=device-width, initial-scale=1, maximum-scale=1.0, user-scalable=no"" name=""viewport""/>, <meta content=""noindex,follow"" name=""robots""/>, <meta content=""WordPress 4.7.22"" name=""generator""/>, <meta content=""WooCommerce 2.6.14"" name=""generator""/>, <meta content=""http://www.abrown.com/wp-content/uploads/2016/12/cropped-abrown-banner-270x270.jpg"" name=""msapplication-TileImage""/>]', 'Redirect History': {}}"
stevemadden.in,"{'http/https status': 'https', 'Title': '<title>Official Steve Madden India Website| Shop Trendy Mens &amp; Womens Footwear</title>', 'Meta': '[<meta charset=""utf-8"" data-n-head=""ssr""/>, <meta content=""width=device-width, initial-scale=1"" data-n-head=""ssr"" name=""viewport""/>, <meta content=""Steve Madden "" data-hid=""description"" data-n-head=""ssr"" name=""description""/>, <meta content=""Steve Madden"" data-hid=""og:Steve Madden"" data-n-head=""ssr"" property=""og:Steve Madden""/>, <meta content=""/icon.png"" data-hid=""og:image"" data-n-head=""ssr"" property=""og:image""/>, <meta content=""Hottest footwear essentials, now live on Steve Madden India! 1000+ styles for the fashion-crazy in you!"" data-hid=""Hottest footwear essentials, now live on Steve Madden India! 1000+ styles for the fashion-crazy in you!"" data-n-head=""ssr"" name=""Hottest footwear essentials, now live on Steve Madden India! 1000+ styles for the fashion-crazy in you!""/>, <meta content=""Official Steve Madden India Website| Shop Trendy Mens &amp; Womens Footwear"" data-hid=""og:title"" data-n-head=""ssr"" property=""og:title""/>, <meta content=""Hottest footwear essentials, now live on Steve Madden India! 1000+ styles for the fashion-crazy in you!"" data-hid=""og:description"" data-n-head=""ssr"" property=""og:description""/>, <meta content=""https://www.stevemadden.in/"" data-hid=""og:url"" data-n-head=""ssr"" property=""og:url""/>]', 'Redirect History': {'http://www.stevemadden.in/': '301'}}"
cottonseedusa.com,"{'http/https status': 'https', 'Title': '<title>Cotton Casual Clothing Men &amp; Women- Resort Wear</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""width=device-width, initial-scale=1, maximum-scale=1, user-scalable=0"" name=""viewport""/>, <meta content=""Cotton Clothing for men &amp; women. Gauze Cotton Clothing including cotton shirts, shorts, pants &amp; dresses designed for travel, cruise ship travel, resort wear"" name=""description""/>, <meta content=""max-image-preview:large"" name=""robots""/>, <meta content=""en_US"" property=""og:locale""/>, <meta content=""Cottonseed Casual Wear | Our Clothes Make People Go Places"" property=""og:site_name""/>, <meta content=""article"" property=""og:type""/>, <meta content=""Cotton Casual Clothing Men &amp; Women- Resort Wear"" property=""og:title""/>, <meta content=""Cotton Clothing for men &amp; women. Gauze Cotton Clothing including cotton shirts, shorts, pants &amp; dresses designed for travel, cruise ship travel, resort wear"" property=""og:description""/>, <meta content=""https://www.cottonseedusa.com/"" property=""og:url""/>, <meta content=""2020-01-28T05:35:53+00:00"" property=""article:published_time""/>, <meta content=""2021-11-08T20:32:02+00:00"" property=""article:modified_time""/>, <meta content=""https://www.facebook.com/cottonseedusa/"" property=""article:publisher""/>, <meta content=""summary"" name=""twitter:card""/>, <meta content=""www.cottonseedusa.com"" name=""twitter:domain""/>, <meta content=""Cotton Casual Clothing Men &amp; Women- Resort Wear"" name=""twitter:title""/>, <meta content=""Cotton Clothing for men &amp; women. Gauze Cotton Clothing including cotton shirts, shorts, pants &amp; dresses designed for travel, cruise ship travel, resort wear"" name=""twitter:description""/>, <meta content=""nositelinkssearchbox"" name=""google""/>, <meta content=""WordPress 5.8.3"" name=""generator""/>, <meta content=""WooCommerce 5.9.0"" name=""generator""/>, <meta content=""Powered by WPBakery Page Builder - drag and drop page builder for WordPress."" name=""generator""/>]', 'Redirect History': {'http://www.cottonseedusa.com/': '302'}}"
lusonic.com,"{'http/https status': 'http', 'Title': '<title>Home | Lusonic</title>', 'Meta': '[<meta content=""IE=EmulateIE8"" http-equiv=""X-UA-Compatible""/>, <meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type""/>, <meta content=""index,follow"" name=""robots""/>, <meta content="""" name=""description""/>, <meta content="""" name=""keywords""/>, <meta content=""no"" http-equiv=""imagetoolbar""/>, <meta content=""eJZZQHh6iCfLBm1nHUYi-tcKixsDcKBDnAqOgo4wwTI"" name=""google-site-verification""/>, <meta content=""TRUE"" name=""MSSmartTagsPreventParsing""/>, <meta content=""Art of Gold www.artofgold.co.uk"" name=""Author""/>]', 'Redirect History': {}}"
koovs.com,"{'http/https status': 'https', 'Title': '<title>Koovs</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""width=device-width, initial-scale=1, shrink-to-fit=no, user-scalable=no"" name=""viewport""/>, <meta content=""#000000"" name=""theme-color""/>, <meta content=""telephone=no"" name=""format-detection""/>, <meta content=""KOOVS"" name=""keywords""/>, <meta content=""Sharama"" name=""author""/>, <meta content=""Koovs"" property=""og:site_name""/>, <meta content=""https://koovs.com/"" property=""og:url""/>, <meta content=""Koovs"" property=""og:title""/>, <meta content=""website"" property=""og:type""/>, <meta content=""Koovs"" property=""og:description""/>, <meta content=""http://cdn.shopify.com/s/files/1/0584/9399/3141/files/KOOVS_LOGO_2_1_1200x1200.png?v=1638860189"" property=""og:image""/>, <meta content=""https://cdn.shopify.com/s/files/1/0584/9399/3141/files/KOOVS_LOGO_2_1_1200x1200.png?v=1638860189"" property=""og:image:secure_url""/>, <meta content=""@mykoovs"" name=""twitter:site""/>, <meta content=""summary_large_image"" name=""twitter:card""/>, <meta content=""Koovs"" name=""twitter:title""/>, <meta content=""Koovs"" name=""twitter:description""/>, <meta content=""8u2jxy34rzmj5zp5857t6pb2jq46fv"" name=""facebook-domain-verification""/>, <meta content=""VCF9p6vpizKxGsG2r-M8ZOLYWBq2OLdGmiTcsViHNzw"" name=""google-site-verification""/>, <meta content=""/58493993141/digital_wallets/dialog"" id=""shopify-digital-wallet"" name=""shopify-digital-wallet""/>]', 'Redirect History': {'http://www.koovs.com/': '301'}}"
fnp.com,"{'http/https status': 'https', 'Title': ""<title>Flower Delivery Online | India's No.1 Florist - Ferns N Petals</title>"", 'Meta': '[<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type""/>, <meta content=""ie=edge"" http-equiv=""x-ua-compatible""/>, <meta charset=""utf-8""/>, <meta content=""width=device-width, initial-scale=1.0, user-scalable=yes,maximum-scale=1.0"" name=""viewport""/>, <meta content=""Flowers, Gifts &amp; Cakes - We promise a delivery in 2 hours across India with FREE shipping!! Order from Ferns N Petals, India\'s largest online florist catering to personal, corporate floral &amp; gifting needs."" name=""description""/>, <meta content=""Flower delivery, flower delivery online"" name=""keywords""/>, <meta content=""Gifts Website"" property=""og:type""/>, <meta content=""Ferns N petals"" property=""og:site_name""/>, <meta content=""https://www.fnp.com"" property=""og:url""/>, <meta content=""https://i7.fnp.com/assets/images/defaultLogo.jpg"" property=""og:image""/>, <meta content=""Flower Delivery Online | India\'s No.1 Florist - Ferns N Petals"" property=""og:title""/>, <meta content=""Flowers, Gifts &amp; Cakes - We promise a delivery in 2 hours across India with FREE shipping!! Order from Ferns N Petals, India\'s largest online florist catering to personal, corporate floral &amp; gifting needs."" property=""og:description""/>, <meta content=""Summary"" name=""twitter:card""/>, <meta content=""@TwitterUsername"" name=""twitter:site""/>, <meta content=""https://i7.fnp.com/assets/images/defaultLogo.jpg"" name=""twitter:image""/>, <meta content=""Flower Delivery Online | India\'s No.1 Florist - Ferns N Petals"" name=""twitter:title""/>, <meta content=""Flowers, Gifts &amp; Cakes - We promise a delivery in 2 hours across India with FREE shipping!! Order from Ferns N Petals, India\'s largest online florist catering to personal, corporate floral &amp; gifting needs."" property=""twitter:description""/>, <meta content=""Gifting"" itemprop=""serviceType""/>, <meta content=""3N7l5Mwz4inE4-vpMfs__kD_kQLbshMKBnedneSSuBc"" name=""google-site-verification""/>, <meta content=""36"" name=""next-head-count""/>]', 'Redirect History': {'http://www.fnp.com/': '301'}}"
